Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output,PosControl, Stator Current,System Clock,
0.564866,97.9336,75,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0136852,1,0.49,Wed Jan 18 12:45:12 2023,0,
0.574927,97.2455,76,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0146628,1,0.49,Wed Jan 18 12:45:12 2023,0,
0.58499,96.4602,78,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0136852,1,0.49,Wed Jan 18 12:45:12 2023,0,
0.59505,95.5786,80,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.49,Wed Jan 18 12:45:12 2023,0,
0.605113,94.6016,80,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0136852,1,0.78,Wed Jan 18 12:45:12 2023,0,
0.615171,93.5301,81,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0136852,1,0.78,Wed Jan 18 12:45:12 2023,0,
0.625233,92.3652,83,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.78,Wed Jan 18 12:45:12 2023,0,
0.635292,91.1081,84,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0117302,1,0.78,Wed Jan 18 12:45:12 2023,0,
0.645357,89.7597,83,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0136852,1,0.78,Wed Jan 18 12:45:12 2023,0,
0.655419,88.3212,84,0.0131393,0.72,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0146628,1,0.72,Wed Jan 18 12:45:12 2023,0,
0.665482,86.7949,88,0.0131393,0.72,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00977517,1,0.72,Wed Jan 18 12:45:12 2023,0,
0.675656,85.1636,88,0.0131393,0.72,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00977517,1,0.72,Wed Jan 18 12:45:12 2023,0,
0.685725,83.4632,88,0.0131393,0.72,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0107527,1,0.72,Wed Jan 18 12:45:12 2023,0,
0.695787,81.6806,87,0.0131393,0.72,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0117302,1,0.72,Wed Jan 18 12:45:12 2023,0,
0.705852,79.8158,86,0.00492724,0.27,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.27,Wed Jan 18 12:45:12 2023,0,
