Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Joint Velocity,Stator Current,Percent Output,System Clock,,,,,,,
1.05671,-74.5989,19,0.166249,9.11,-2,0,0,0,-140,0,0.000977517,Fri Jan 27 10:35:47 2023,,,,,,,
1.06677,-77.0681,4,0.166249,9.11,14,0,0,0,-140,0,-0.00293255,Fri Jan 27 10:35:47 2023,,,,,,,
1.07682,-79.4268,-10,0.166249,9.11,28,0,0,0,-140,0,-0.00488759,Fri Jan 27 10:35:47 2023,,,,,,,
1.08687,-81.6712,-25,0.0313883,1.72,42,0,0,0,-140,0,-0.00879765,Fri Jan 27 10:35:47 2023,,,,,,,
1.09692,-83.7985,-38,0.0313883,1.72,55,0,0,0,-130,0,-0.0185728,Fri Jan 27 10:35:47 2023,,,,,,,
1.10697,-85.8052,-51,0.0313883,1.72,69,0,0,0,-120,0,-0.0185728,Fri Jan 27 10:35:47 2023,,,,,,,
1.11702,-87.6891,-64,0.0313883,1.72,83,0,0,0,-130,0,-0.0254154,Fri Jan 27 10:35:47 2023,,,,,,,
1.12706,-89.4468,-78,0.0313883,1.72,97,0,0,0,-130,0,-0.028348,Fri Jan 27 10:35:47 2023,,,,,,,
1.13712,-91.0763,-103,0.0622292,3.41,110,0,0,0,-130,0,-0.030303,Fri Jan 27 10:35:47 2023,,,,,,,
1.14717,-92.5758,-103,0.0622292,3.41,123,0,0,0,-130,0,-0.0400782,Fri Jan 27 10:35:47 2023,,,,,,,
1.15723,-93.9424,-116,0.0622292,3.41,138,0,0,0,-120,0,-0.0430108,Fri Jan 27 10:35:47 2023,,,,,,,
1.16728,-95.1735,-130,0.0622292,3.41,152,0,0,0,-130,0,-0.0371457,Fri Jan 27 10:35:47 2023,,,,,,,
1.17733,-96.2679,-144,0.0622292,3.41,165,0,0,0,-140,0,-0.0371457,Fri Jan 27 10:35:47 2023,,,,,,,
1.18738,-97.224,-170,0.19563,10.72,178,0,0,0,-130,0,-0.0410557,Fri Jan 27 10:35:47 2023,,,,,,,
1.19743,-98.0406,-184,0.19563,10.72,192,0,0,0,-130,0,-0.0430108,Fri Jan 27 10:35:47 2023,,,,,,,
1.20748,-98.7164,-184,0.19563,10.72,206,0,0,0,-130,0,-0.0439883,Fri Jan 27 10:35:48 2023,,,,,,,
1.21753,-99.2506,-209,0.19563,10.72,218,0,0,0,-120,0,-0.0449658,Fri Jan 27 10:35:48 2023,,,,,,,
1.22758,-99.6422,-222,0.19563,10.72,232,0,0,0,-120,0,-0.0518084,Fri Jan 27 10:35:48 2023,,,,,,,
1.23763,-99.8909,-222,0.271181,14.86,245,0,0,0,-120,0,-0.0537634,Fri Jan 27 10:35:48 2023,,,,,,,
1.24769,-99.9961,-235,0.271181,14.86,257,0,0,0,-130,0,-0.0469208,Fri Jan 27 10:35:48 2023,,,,,,,
1.25774,-99.9577,-257,0.271181,14.86,268,0,0,0,-110,0,-0.0606061,Fri Jan 27 10:35:48 2023,,,,,,,
1.26779,-99.7759,-270,0.271181,14.86,280,0,0,0,-110,0,-0.0645161,Fri Jan 27 10:35:48 2023,,,,,,,
1.27784,-99.4509,-270,0.271181,14.86,292,0,0,0,-110,0,-0.0606061,Fri Jan 27 10:35:48 2023,,,,,,,
1.28789,-98.9829,-292,0.379032,20.77,302,0,0,0,-110,0,-0.0537634,Fri Jan 27 10:35:48 2023,,,,,,,
1.29794,-98.3729,-301,0.379032,20.77,312,0,0,0,-100,0,-0.0674487,Fri Jan 27 10:35:48 2023,,,,,,,
1.308,-97.6217,-312,0.379032,20.77,323,0,0,0,-100,0,-0.0654936,Fri Jan 27 10:35:48 2023,,,,,,,
1.31805,-96.7299,-322,0.379032,20.77,333,0,0,0,-100,0,-0.0654936,Fri Jan 27 10:35:48 2023,,,,,,,
1.3281,-95.6996,-331,0.379032,20.77,343,0,0,0,-90,0,-0.0635386,Fri Jan 27 10:35:48 2023,,,,,,,
1.33815,-94.5321,-339,0.455313,24.95,351,0,0,0,-80,0,-0.0694037,Fri Jan 27 10:35:48 2023,,,,,,,
1.34821,-93.2288,-347,0.455313,24.95,359,0,0,0,-70,0,-0.0742913,Fri Jan 27 10:35:48 2023,,,,,,,
1.35826,-91.7907,-356,0.455313,24.95,368,0,0,0,-80,0,-0.0791789,Fri Jan 27 10:35:48 2023,,,,,,,
1.36831,-90.2218,-365,0.455313,24.95,377,0,0,0,-90,0,-0.0703812,Fri Jan 27 10:35:48 2023,,,,,,,
1.37836,-88.5231,-371,0.455313,24.95,384,0,0,0,-60,0,-0.0615836,Fri Jan 27 10:35:48 2023,,,,,,,
1.38841,-86.6975,-377,0.532324,29.17,390,0,0,0,-60,0,-0.0821114,Fri Jan 27 10:35:48 2023,,,,,,,
1.39846,-84.7473,-383,0.532324,29.17,395,0,0,0,-50,0,-0.085044,Fri Jan 27 10:35:48 2023,,,,,,,
1.40851,-82.6759,-387,0.532324,29.17,400,0,0,0,-50,0,-0.0752688,Fri Jan 27 10:35:48 2023,,,,,,,
1.41856,-80.4851,-391,0.532324,29.17,403,0,0,0,-40,0,-0.0860215,Fri Jan 27 10:35:48 2023,,,,,,,
1.42861,-78.1796,-395,0.532324,29.17,408,0,0,0,-30,0,-0.0899316,Fri Jan 27 10:35:48 2023,,,,,,,
