Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output, Pos Control, Stator Current,System Clock
0.937378,29.3401,120,0.123728,6.78,-141,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0273705,1,6.78,Mon Dec 12 10:53:03 2022,0,
0.947446,24.6727,117,0.104567,5.73,-138,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0215054,1,5.73,Mon Dec 12 10:53:03 2022,0,
0.957512,19.9826,115,0.102377,5.61,-137,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0185728,1,5.61,Mon Dec 12 10:53:03 2022,0,
0.967574,15.2734,114,0.102377,5.61,-136,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0107527,1,5.61,Mon Dec 12 10:53:03 2022,0,
0.977638,10.549,113,0.112049,6.14,-133,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0342131,1,6.14,Mon Dec 12 10:53:03 2022,0,
0.987701,5.81408,110,0.0974498,5.34,-128,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0254154,1,5.34,Mon Dec 12 10:53:03 2022,0,
0.997763,1.07384,106,0.0832156,4.56,-125,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0127077,1,4.56,Mon Dec 12 10:53:03 2022,0,
1.00783,-3.66743,104,0.0832156,4.56,-121,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0254154,1,4.56,Mon Dec 12 10:53:03 2022,0,
1.01789,-8.40529,101,0.0956249,5.24,-118,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0127077,1,5.24,Mon Dec 12 10:53:03 2022,0,
1.02796,-13.1341,98,0.0839455,4.6,-114,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0185728,1,4.6,Mon Dec 12 10:53:03 2022,0,
1.03805,-17.8699,95,0.066244,3.63,-111,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0273705,1,3.63,Mon Dec 12 10:53:03 2022,0,
1.04812,-22.5686,93,0.0638716,3.5,-108,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0234604,1,3.5,Mon Dec 12 10:53:03 2022,0,
1.05818,-27.245,90,0.0636891,3.49,-104,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0058651,1,3.49,Mon Dec 12 10:53:03 2022,0,
1.06825,-31.8947,86,0.0666089,3.65,-100,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0215054,1,3.65,Mon Dec 12 10:53:03 2022,0,
1.07831,-36.5125,82,0.0642366,3.52,-95,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0127077,1,3.52,Mon Dec 12 10:53:03 2022,0,
1.08837,-41.0927,79,0.065514,3.59,-91,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0215054,1,3.59,Mon Dec 12 10:53:03 2022,0,
1.09844,-45.6327,76,0.0784708,4.3,-88,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0234604,1,4.3,Mon Dec 12 10:53:03 2022,0,
1.1085,-50.1282,72,0.075551,4.14,-84,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0107527,1,4.14,Mon Dec 12 10:53:03 2022,0,
1.11857,-54.5715,69,0.0667914,3.66,-79,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0107527,1,3.66,Mon Dec 12 10:53:03 2022,0,
1.12863,-58.9608,65,0.0622292,3.41,-75,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0107527,1,3.41,Mon Dec 12 10:53:03 2022,0,
1.1387,-63.2942,61,0.0585794,3.21,-70,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00488759,1,3.21,Mon Dec 12 10:53:03 2022,0,
1.14876,-67.5618,57,0.0689813,3.78,-63,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0293255,1,3.78,Mon Dec 12 10:53:04 2022,0,
1.15883,-71.7617,52,0.0587619,3.22,-58,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0127077,1,3.22,Mon Dec 12 10:53:04 2022,0,
1.16889,-75.8887,48,0.0489074,2.68,-53,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0166178,1,2.68,Mon Dec 12 10:53:04 2022,0,
1.17895,-79.9402,44,0.0485424,2.66,-48,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0127077,1,2.66,Mon Dec 12 10:53:04 2022,0,
1.18902,-83.9159,40,0.04763,2.61,-44,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0127077,1,2.61,Mon Dec 12 10:53:04 2022,0,
1.19909,-87.8052,36,0.0458051,2.51,-39,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0195503,1,2.51,Mon Dec 12 10:53:04 2022,0,
1.20915,-91.6052,32,0.0470825,2.58,-35,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0058651,1,2.58,Mon Dec 12 10:53:04 2022,0,
1.21922,-95.3139,29,0.0604043,3.31,-29,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00488759,1,3.31,Mon Dec 12 10:53:04 2022,0,
1.22928,-98.9277,24,0.0719012,3.94,-23,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.026393,1,3.94,Mon Dec 12 10:53:04 2022,0,
1.23935,-102.444,18,0.0819381,4.49,-17,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00391007,1,4.49,Mon Dec 12 10:53:04 2022,0,
1.24941,-105.857,13,0.0804782,4.41,-11,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00488759,1,4.41,Mon Dec 12 10:53:04 2022,0,
1.25948,-109.163,9,0.0833981,4.57,-7,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0205279,1,4.57,Mon Dec 12 10:53:04 2022,0,
1.26954,-112.36,5,0.0947125,5.19,-2,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0,1,5.19,Mon Dec 12 10:53:04 2022,0,
1.2796,-115.445,1,0.10037,5.5,4,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0361681,1,5.5,Mon Dec 12 10:53:04 2022,0,
1.28967,-118.415,-4,0.09453,5.18,10,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0215054,1,5.18,Mon Dec 12 10:53:04 2022,0,
1.29985,-121.297,-9,0.0857704,4.7,15,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00977517,1,4.7,Mon Dec 12 10:53:04 2022,0,
1.30992,-124.031,-12,0.0989097,5.42,20,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0342131,1,5.42,Mon Dec 12 10:53:04 2022,0,
1.32001,-126.64,-16,0.112596,6.17,25,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.028348,1,6.17,Mon Dec 12 10:53:04 2022,0,
1.33009,-129.123,-21,0.114786,6.29,32,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.000977517,1,6.29,Mon Dec 12 10:53:04 2022,0,
1.34016,-131.473,-27,0.10256,5.62,39,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00977517,1,5.62,Mon Dec 12 10:53:04 2022,0,
1.35023,-133.691,-33,0.093435,5.12,45,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0205279,1,5.12,Mon Dec 12 10:53:04 2022,0,
1.36029,-135.774,-37,0.0868654,4.76,49,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0224829,1,4.76,Mon Dec 12 10:53:04 2022,0,
1.37036,-137.722,-40,0.084858,4.65,53,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0185728,1,4.65,Mon Dec 12 10:53:04 2022,0,
1.38042,-139.532,-43,0.0919751,5.04,57,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0273705,1,5.04,Mon Dec 12 10:53:04 2022,0,
1.39048,-141.202,-47,0.0866829,4.75,62,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0312805,1,4.75,Mon Dec 12 10:53:04 2022,0,
1.40055,-142.732,-52,0.0861354,4.72,68,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00293255,1,4.72,Mon Dec 12 10:53:04 2022,0,
1.41061,-144.118,-56,0.0877778,4.81,73,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0273705,1,4.81,Mon Dec 12 10:53:04 2022,0,
1.42067,-145.361,-60,0.0990922,5.43,77,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.026393,1,5.43,Mon Dec 12 10:53:04 2022,0,
1.43074,-146.458,-64,0.113326,6.21,83,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.000977517,1,6.21,Mon Dec 12 10:53:04 2022,0,
1.44081,-147.411,-68,0.103107,5.65,88,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00488759,1,5.65,Mon Dec 12 10:53:04 2022,0,
1.45088,-148.214,-73,0.0875953,4.8,92,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0166178,1,4.8,Mon Dec 12 10:53:04 2022,0,
1.46094,-148.87,-76,0.0804782,4.41,97,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0234604,1,4.41,Mon Dec 12 10:53:04 2022,0,
1.471,-149.376,-80,0.0777409,4.26,102,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.00684262,1,4.26,Mon Dec 12 10:53:04 2022,0,
1.4811,-149.735,-83,0.0768284,4.21,106,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0244379,1,4.21,Mon Dec 12 10:53:04 2022,0,
1.49118,-149.942,-87,0.0605868,3.32,110,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0195503,1,3.32,Mon Dec 12 10:53:04 2022,0,
1.50125,-149.999,-90,0.0593093,3.25,114,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0117302,1,3.25,Mon Dec 12 10:53:04 2022,0,
1.51131,-149.906,-93,0.0627767,3.44,118,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0254154,1,3.44,Mon Dec 12 10:53:04 2022,0,
